Name,Sex,Age,Height,Weight,Team,NOC,Year,Medal
"Beatrix ""Trixi"" Worrack",F,30,159,50.0,Germany,GER,2012,None
"Beatrix ""Trixi"" Worrack",F,34,159,50.0,Germany,GER,2016,None
"Beatrix ""Trixi"" Worrack",F,34,159,50.0,Germany,GER,2016,None
Kelsi Worrell,F,22,180,75.0,United States,USA,2016,None
Kelsi Worrell,F,22,180,75.0,United States,USA,2016,Gold
Blake Thomas Worsley,M,24,167,95.0,Canada,CAN,2012,None
Blake Thomas Worsley,M,24,167,95.0,Canada,CAN,2012,None
Paul James Worth,M,24,181,85.0,Great Britain,GBR,2010,None
Paul James Worth,M,24,181,85.0,Great Britain,GBR,2010,None
Taylor Worth,M,21,174,60.0,Australia,AUS,2012,None
Taylor Worth,M,25,174,60.0,Australia,AUS,2016,None
Taylor Worth,M,25,174,60.0,Australia,AUS,2016,Bronze
Mark Worthington,M,29,203,105.0,Australia,AUS,2012,None
Aman Wote Fete,M,28,183,68.0,Ethiopia,ETH,2012,None
Jeremy Lee Wotherspoon,M,33,190,85.0,Canada,CAN,2010,None
Jeremy Lee Wotherspoon,M,33,190,85.0,Canada,CAN,2010,None
Danielle Marie Wotherspoon-Gregg,F,33,176,63.0,Canada,CAN,2014,None
Caroline Wozniacki,F,22,179,58.0,Denmark,DEN,2012,None
Caroline Wozniacki,F,26,179,58.0,Denmark,DEN,2016,None
Aleksandra Wozniak,F,24,175,63.0,Canada,CAN,2012,None
Aleksandra Wozniak,F,24,175,63.0,Canada,CAN,2012,None
Dagmara Wozniak (Woniak-),F,24,173,81.0,United States,USA,2012,None
Dagmara Wozniak (Woniak-),F,28,173,81.0,United States,USA,2016,None
Dagmara Wozniak (Woniak-),F,28,173,81.0,United States,USA,2016,Bronze
Katarzyna Bronisawa Woniak,F,20,173,61.0,Poland,POL,2010,None
Katarzyna Bronisawa Woniak,F,20,173,61.0,Poland,POL,2010,Bronze
Katarzyna Bronisawa Woniak,F,24,173,61.0,Poland,POL,2014,None
Katarzyna Bronisawa Woniak,F,24,173,61.0,Poland,POL,2014,Silver
Adam Perry Wright,M,35,191,89.0,United States,USA,2012,None
Alex Wright,M,25,175,62.0,Ireland,IRL,2016,None
Alex Wright,M,25,175,62.0,Ireland,IRL,2016,None
"Christopher Geoffrey ""Chris"" Wright",M,24,186,84.0,Australia,AUS,2012,None
"Christopher Geoffrey ""Chris"" Wright",M,24,186,84.0,Australia,AUS,2012,None
David Wright,M,30,185,80.0,Canada,CAN,2012,None
"Jonathan ""Joe"" Wright",M,24,201,97.0,New Zealand,NZL,2016,None
Neville Wright,M,29,183,100.0,Canada-2,CAN,2010,None
Neville Wright,M,33,183,100.0,Canada-2,CAN,2014,None
Paula Wroska,F,20,164,62.0,Poland,POL,2012,None
Julian Wruck,M,21,198,116.0,Australia,AUS,2012,None
Wu Ashun,M,31,183,81.0,China,CHN,2016,None
Wu Chao,M,26,175,69.0,China,CHN,2014,None
Wu Chia-Ying,F,23,155,47.0,Chinese Taipei,TPE,2016,None
Wu Chia-Ying,F,23,155,47.0,Chinese Taipei,TPE,2016,None
Wu Dajing,M,19,182,73.0,China,CHN,2014,Silver
Wu Dajing,M,19,182,73.0,China,CHN,2014,None
Wu Dajing,M,19,182,73.0,China,CHN,2014,Bronze
Wu Di,F,22,182,75.0,China,CHN,2016,None
Erica Wu,F,16,168,54.0,United States,USA,2012,None
Felipe Almeida Wu,M,24,169,69.0,Brazil,BRA,2016,Silver
Felipe Almeida Wu,M,24,169,69.0,Brazil,BRA,2016,None
Wu Haiyan,F,23,166,58.0,China,CHN,2016,None
"Yue ""Jennifer"" Wu",F,26,160,51.0,United States,USA,2016,None
"Yue ""Jennifer"" Wu",F,26,160,51.0,United States,USA,2016,None
Jiaduo Wu,F,34,165,54.0,Germany,GER,2012,None
Jiaduo Wu,F,34,165,54.0,Germany,GER,2012,None
Wu Jiaxin,F,19,164,72.0,China,CHN,2016,None
Wu Jiaxin,F,19,164,72.0,China,CHN,2016,None
Wu Jingbiao,M,23,163,59.0,China,CHN,2012,Silver
Wu Jingyu,F,25,167,51.0,China,CHN,2012,Gold
Wu Jingyu,F,29,167,51.0,China,CHN,2016,None
Melissa Paige Wu,F,20,152,50.0,Australia,AUS,2012,None
Melissa Paige Wu,F,24,152,50.0,Australia,AUS,2016,None
Wu Minxia,F,26,167,52.0,China,CHN,2012,Gold
Wu Minxia,F,26,167,52.0,China,CHN,2012,Gold
Wu Minxia,F,30,167,52.0,China,CHN,2016,Gold
Wu Peng,M,25,185,76.0,China,CHN,2012,None
Wu Peng,M,25,185,76.0,China,CHN,2012,None
Wu Penggen,M,30,198,88.0,China,CHN,2012,None
Wu Qiong,F,27,167,59.0,China,CHN,2016,None
Wu Seon-Hui,F,34,171,58.0,South Korea,KOR,2012,None
Wu Seon-Hui,F,38,171,58.0,South Korea,KOR,2016,None
Wu Shugen,F,24,158,48.0,China,CHN,2012,None
Wu Shuijiao,F,25,161,53.0,China,CHN,2016,None
Wu Yanan,F,26,169,60.0,China,CHN,2012,None
Wu Yiwen,F,25,168,54.0,China,CHN,2012,Silver
Wu Yuhang,M,19,178,72.0,China,CHN,2016,None
Jacob Wukie,M,26,180,73.0,United States,USA,2012,None
Jacob Wukie,M,26,180,73.0,United States,USA,2012,Silver
Mikaela Wulff,F,22,183,68.0,Finland,FIN,2012,Bronze
Harald Wurm,M,29,178,71.0,Austria,AUT,2014,None
Harald Wurm,M,29,178,71.0,Austria,AUT,2014,None
Claudia Wurzel,F,25,180,66.0,Italy,ITA,2012,None
"Irene Karlijn ""Ireen"" Wst",F,23,168,65.0,Netherlands,NED,2010,None
"Irene Karlijn ""Ireen"" Wst",F,23,168,65.0,Netherlands,NED,2010,Gold
"Irene Karlijn ""Ireen"" Wst",F,23,168,65.0,Netherlands,NED,2010,None
"Irene Karlijn ""Ireen"" Wst",F,23,168,65.0,Netherlands,NED,2010,None
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Silver
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Silver
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Gold
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Silver
"Irene Karlijn ""Ireen"" Wst",F,27,168,65.0,Netherlands,NED,2014,Gold
Torsten Wustlich,M,33,170,72.0,Germany-1,GER,2010,None
Patrycja Wyciszkiewicz,F,18,173,58.0,Poland,POL,2012,None
Patrycja Wyciszkiewicz,F,22,173,58.0,Poland,POL,2016,None
Patrycja Wyciszkiewicz,F,22,173,58.0,Poland,POL,2016,None
Dylan Wykes,M,29,187,68.0,Canada,CAN,2012,None
"Christopher Thomas ""Chris"" Wyles",M,32,183,93.0,United States,USA,2016,None
"Timothy ""Tim"" Wynter",M,20,188,66.0,Jamaica,JAM,2016,None
Filip Wypych,M,25,183,75.0,Poland,POL,2016,None
Fabio Wyss,M,27,185,85.0,Switzerland,SUI,2016,None
Stefanie Wyss,F,24,164,62.0,Switzerland,SUI,2010,None
Piotr Wyszomirski,M,28,195,95.0,Poland,POL,2016,None
Jordi Xammar Hernndez,M,22,176,63.0,Spain,ESP,2016,None
Marta Xargay Casademont,F,25,180,71.0,Spain,ESP,2016,Silver
Daniel Rezende Xavier,M,29,191,81.0,Brazil,BRA,2012,None
Daniel Rezende Xavier,M,33,191,81.0,Brazil,BRA,2016,None
Daniel Rezende Xavier,M,33,191,81.0,Brazil,BRA,2016,None
Xia Lina,F,22,160,60.0,China,CHN,2010,None
Xia Lina,F,22,160,60.0,China,CHN,2010,None
Xia Lina,F,26,160,60.0,China,CHN,2014,None
Xia Lina,F,26,160,60.0,China,CHN,2014,None
Yi Fang Xian,F,34,170,62.0,France,FRA,2012,None
Xiang Yanmei,F,24,163,69.0,China,CHN,2016,Gold
Xiao Di,M,25,185,100.0,China,CHN,2016,None
Xie Limei,F,26,175,60.0,China,CHN,2012,None
Xie Wenjun,M,22,190,87.0,China,CHN,2012,None
Xie Wenjun,M,26,190,87.0,China,CHN,2016,None
Xie Zhenye,M,18,184,78.0,China,CHN,2012,None
Xie Zhenye,M,22,184,78.0,China,CHN,2016,None
Xie Zhenye,M,22,184,78.0,China,CHN,2016,None
Xin Xin,F,15,169,61.0,China,CHN,2012,None
Xin Xin,F,19,169,61.0,China,CHN,2016,None
Xing Aihua,F,32,168,65.0,China,CHN,2010,None
Xing Yu,M,21,188,90.0,China,CHN,2012,None
Xing Yu,M,21,188,90.0,China,CHN,2012,None
Xing Yu,M,25,188,90.0,China,CHN,2016,None
Xing Yu,M,25,188,90.0,China,CHN,2016,None
Xiong Dunhan,F,17,181,83.0,China,CHN,2016,None
Valentin Xristov Snezhev,M,18,156,56.0,Azerbaijan,AZE,2012,Bronze
Xu Anqi,F,20,182,76.0,China,CHN,2012,Gold
Xu Anqi,F,24,182,76.0,China,CHN,2016,None
Xu Anqi,F,24,182,76.0,China,CHN,2016,Silver
Xu Chao,M,21,185,82.0,China,CHN,2016,None
Xu Chen,M,27,188,82.0,China-2,CHN,2012,Silver
Xu Chen,M,31,188,82.0,China-2,CHN,2016,None
Xu Dongxiang,F,29,174,60.0,China,CHN,2012,Silver
Xu Jiayu,M,16,187,78.0,China,CHN,2012,None
Xu Jiayu,M,20,187,78.0,China,CHN,2016,Silver
Xu Jiayu,M,20,187,78.0,China,CHN,2016,None
Xu Jiayu,M,20,187,78.0,China,CHN,2016,None
Xu Jing,F,21,169,70.0,China,CHN,2012,None
Xu Jing,F,21,169,70.0,China,CHN,2012,Silver
Xu Lijia,F,24,176,60.0,China,CHN,2012,Gold
Xu Lijia,F,28,176,60.0,China,CHN,2016,None
Xu Lili,F,24,166,63.0,China,CHN,2012,Silver
Xu Linyin,M,26,202,80.0,China,CHN,2012,None
Xu Mengtao,F,19,165,59.0,China,CHN,2010,None
Xu Mengtao,F,23,165,59.0,China,CHN,2014,Silver
Xu Rui,F,21,170,63.0,China,CHN,2016,None
Xu Wenlong,M,22,172,70.0,China,CHN,2010,None
Xu Wenlong,M,22,172,70.0,China,CHN,2010,None
Xu Wenlong,M,26,172,70.0,China,CHN,2014,None
Xu Wenlong,M,26,172,70.0,China,CHN,2014,None
Xu Wenlong,M,26,172,70.0,China,CHN,2014,None
Xu Xiaolong,M,23,185,70.0,China,CHN,2016,None
Xu Xiaoming,M,25,178,75.0,China,CHN,2010,None
Xu Xiaoming,M,29,178,75.0,China,CHN,2014,None
Xu Xiaoxu,F,25,162,55.0,China,CHN,2012,None
Xu Xin,M,26,180,67.0,China,CHN,2016,Gold
Xu Yifan,F,27,165,60.0,China-2,CHN,2016,None
Xu Yunli,F,24,195,75.0,China,CHN,2012,None
Xu Yunli,F,29,195,75.0,China,CHN,2016,Gold
Xu Zangjun,M,24,175,65.0,China,CHN,2016,None
Xue Changrui,M,25,188,75.0,China,CHN,2016,None
Xue Chen,F,23,190,79.0,China,CHN,2012,None
Aminata Aboubakar Yacoub,F,23,166,68.0,Congo (Brazzaville),CGO,2012,None
Simon Yacoub,M,27,166,60.0,Palestine,PLE,2016,None
Isabelle Yacoubou-Dehoui,F,26,190,104.0,France,FRA,2012,Silver
Isabelle Yacoubou-Dehoui,F,30,190,104.0,France,FRA,2016,None
Narsingh Pancham Yadav,M,22,167,74.0,India,IND,2012,None
Renuka Yadav,F,22,159,53.0,India,IND,2016,None
Vikas Krishan Yadav,M,20,177,69.0,India,IND,2012,None
Vikas Krishan Yadav,M,24,177,69.0,India,IND,2016,None
Galal Yafai,M,23,158,49.0,Great Britain,GBR,2016,None
Kanae Yagi,F,20,154,52.0,Japan,JPN,2012,None
Kanae Yagi,F,24,154,52.0,Japan,JPN,2016,None
Brigitte Yage Enrique,F,31,162,49.0,Spain,ESP,2012,Silver
Tarek Yahia Fu'ad Abdelazim,M,25,175,85.0,Egypt,EGY,2012,None
Mohammad Anas Yahiya,M,21,177,69.0,India,IND,2016,None
Mohammad Anas Yahiya,M,21,177,69.0,India,IND,2016,None
Andriy Andriyovych Yahodka,M,28,195,85.0,Ukraine,UKR,2016,None
Midori Yajima,M,33,170,77.0,Japan,JPN,2012,None
Midori Yajima,M,33,170,77.0,Japan,JPN,2012,None
Midori Yajima,M,33,170,77.0,Japan,JPN,2012,None
Shinya Yajima,M,22,171,67.0,Japan,JPN,2016,None
Ernest Robertovich Yakhin,M,23,178,65.0,Russia,RUS,2014,None
Aleksey Andreyevich Yakimenko,M,28,184,80.0,Russia,RUS,2012,None
Aleksey Andreyevich Yakimenko,M,28,184,80.0,Russia,RUS,2012,None
Aleksey Andreyevich Yakimenko,M,32,184,80.0,Russia,RUS,2016,None
Irina Gennadyevnya Yakoltsevich (-Zhuk),F,23,166,60.0,Belarus,BLR,2016,None
Dmytro Valeriyovych Yakovenko,M,23,192,70.0,Ukraine,UKR,2016,None
Olha Oleksandrivna Yakovenko,F,25,159,46.0,Ukraine,UKR,2012,None
Yelena Dmitriyevna Yakovishina,F,21,170,65.0,Russia,RUS,2014,None
Yelena Dmitriyevna Yakovishina,F,21,170,65.0,Russia,RUS,2014,None
Yelena Dmitriyevna Yakovishina,F,21,170,65.0,Russia,RUS,2014,None
Vladislav Pavlovich Yakovlev,M,19,188,85.0,Kazakhstan,KAZ,2012,None
Vladislav Pavlovich Yakovlev,M,23,188,85.0,Kazakhstan,KAZ,2016,None
Nataliya Vasylivna Yakushenko,F,37,174,78.0,Ukraine,UKR,2010,None
Yaroslava Ivanovna Yakushina,F,23,170,75.0,Russia,RUS,2016,None
Vita Mykolavna Yakymchuk,F,29,168,53.0,Ukraine,UKR,2010,None
Kirsty Lee Yallop,F,25,165,60.0,New Zealand,NZL,2012,None
Kirsty Lee Yallop,F,29,165,60.0,New Zealand,NZL,2016,None
Kanae Yamabe,F,25,172,108.0,Japan,JPN,2016,Bronze
Yurina Yamada,F,17,158,50.0,Japan,JPN,2014,None
Ryota Yamagata,M,20,177,70.0,Japan,JPN,2012,None
Ryota Yamagata,M,20,177,70.0,Japan,JPN,2012,None
Ryota Yamagata,M,24,177,70.0,Japan,JPN,2016,None
Ryota Yamagata,M,24,177,70.0,Japan,JPN,2016,Silver
Akane Yamaguchi,F,19,156,55.0,Japan,JPN,2016,None
Hotaru Yamaguchi,M,21,173,64.0,Japan,JPN,2012,None
Mai Yamaguchi,F,29,176,62.0,Japan,JPN,2012,Bronze
Mai Yamaguchi,F,33,176,62.0,Japan,JPN,2016,None
Marie Yamaguchi,F,26,159,58.0,Japan,JPN,2016,None
Misaki Yamaguchi,F,26,165,60.0,Japan,JPN,2016,None
Kohei Yamamoto,M,28,182,69.0,Japan,JPN,2012,None
Kohei Yamamoto,M,32,182,69.0,Japan,JPN,2016,None
Ryo Yamamoto,M,28,173,60.0,Japan,JPN,2012,None
Seito Yamamoto,M,20,181,70.0,Japan,JPN,2012,None
Seito Yamamoto,M,24,181,70.0,Japan,JPN,2016,None
Yukari Yamamoto,F,31,160,53.0,Japan,JPN,2012,None
Kazuya Yamamura,M,22,186,76.0,Japan,JPN,2012,None
Koji Yamamuro,M,23,159,58.0,Japan,JPN,2012,None
Koji Yamamuro,M,23,159,58.0,Japan,JPN,2012,Silver
Koji Yamamuro,M,23,159,58.0,Japan,JPN,2012,None
Koji Yamamuro,M,23,159,58.0,Japan,JPN,2012,None
Koji Yamamuro,M,23,159,58.0,Japan,JPN,2012,None
Koji Yamamuro,M,23,159,58.0,Japan,JPN,2012,None
Koji Yamamuro,M,23,159,58.0,Japan,JPN,2012,None
Koji Yamamuro,M,23,159,58.0,Japan,JPN,2012,None
Koji Yamamuro,M,27,159,58.0,Japan,JPN,2016,Gold
Koji Yamamuro,M,27,159,58.0,Japan,JPN,2016,None
Koji Yamamuro,M,27,159,58.0,Japan,JPN,2016,None
Koji Yamamuro,M,27,159,58.0,Japan,JPN,2016,None
Koji Yamamuro,M,27,159,58.0,Japan,JPN,2016,None
Daichi Yamanaka,M,23,177,75.0,Japan,JPN,2014,None
Mio Yamanaka,F,20,157,56.0,Japan,JPN,2016,None
Shino Yamanaka,F,21,157,42.0,Japan,JPN,2012,None
Tomoe Yamane,F,27,168,70.0,Japan,JPN,2014,None
Soko Yamaoka,F,35,162,53.0,Japan,JPN,2010,None
Kohei Yamashita,M,21,179,69.0,Japan,JPN,2016,None
Toshikazu Yamashita,M,39,170,70.0,Japan,JPN,2016,None
Toshikazu Yamashita,M,39,170,70.0,Japan,JPN,2016,None
Toshikazu Yamashita,M,39,170,70.0,Japan,JPN,2016,None
Mara Rosalind Yamauchi (Myers-),F,38,162,51.0,Great Britain,GBR,2012,None
Mayo Yamaura,F,25,164,61.0,Japan,JPN,2010,None
Yuki Yamazaki,M,28,178,62.0,Japan,JPN,2012,None
"Xin ""Chris"" Yan",M,27,180,75.0,Australia,AUS,2016,None
"Xin ""Chris"" Yan",M,27,180,75.0,Australia,AUS,2016,None
Yan Han,M,17,169,64.0,China,CHN,2014,None
Yan Han,M,17,169,64.0,China,CHN,2014,None
Yan Naing Soe,M,37,180,98.0,Myanmar,MYA,2016,None
Yan Ni,F,29,192,74.0,China,CHN,2016,Gold
Yan Zibei,M,20,190,75.0,China,CHN,2016,None
Akira Yanase,M,27,191,95.0,Japan,JPN,2016,None
Dmytro Mykolaiovych Yanchuk,M,23,184,75.0,Ukraine,UKR,2016,Bronze
Eri Yanetani,F,25,171,67.0,Japan,JPN,2010,None
Enzo Diego Yez Jhonson,M,30,174,63.0,Chile,CHI,2016,None
"Hee-Young ""Amy"" Yang",F,27,173,77.0,South Korea,KOR,2016,None
Yang Bin,M,27,180,80.0,China,CHN,2016,None
Yang Eun-Hye,F,25,163,58.0,South Korea,KOR,2012,None
Yang Fangxu,F,21,190,71.0,China,CHN,2016,Gold
Yang Hae-Un,F,22,171,58.0,South Korea,KOR,2016,None
Yang Hak-Seon,M,19,159,53.0,South Korea,KOR,2012,None
Yang Hak-Seon,M,19,159,53.0,South Korea,KOR,2012,None
Yang Hak-Seon,M,19,159,53.0,South Korea,KOR,2012,Gold
Yang Hak-Seon,M,19,159,53.0,South Korea,KOR,2012,None
Yang Hak-Seon,M,19,159,53.0,South Korea,KOR,2012,None
Yang Hak-Seon,M,19,159,53.0,South Korea,KOR,2012,None
Yang Haoran,M,20,176,64.0,China,CHN,2016,None
Yang Hyo-Jin,F,22,190,72.0,South Korea,KOR,2012,None
Yang Hyo-Jin,F,26,190,72.0,South Korea,KOR,2016,None
Yang Jun,F,24,180,69.0,China,CHN,2012,None
Yang Jun,F,28,180,69.0,China,CHN,2016,None
Yang Junjing,F,23,190,70.0,China,CHN,2012,None
Yang Junxia,F,27,169,63.0,China,CHN,2016,None
Yang Kun-Pi,M,17,186,107.0,Chinese Taipei,TPE,2016,None
Yang Kyong-Il,M,22,158,57.0,North Korea,PRK,2012,Bronze
Yang Kyong-Il,M,26,158,57.0,North Korea,PRK,2016,None
Yang Li,F,25,167,58.0,China,CHN,2016,None
Yang Shin-Yeong,F,23,168,58.0,South Korea,KOR,2014,None
Yang Shin-Yeong,F,23,168,58.0,South Korea,KOR,2014,None
Yang Shin-Yeong,F,23,168,58.0,South Korea,KOR,2014,None
Yang Shu-Chun,F,26,168,49.0,Chinese Taipei,TPE,2012,None
Yang Su-Jin,F,23,165,51.0,South Korea,KOR,2012,None
Yang Xiuli,F,28,173,77.0,China,CHN,2012,None
Yang Yansheng,M,24,190,75.0,China,CHN,2012,None
Yang Ye,F,22,177,50.0,China,CHN,2016,None
Yang Zhe,M,25,187,105.0,China,CHN,2016,None
Yang Zhixian,M,20,180,70.0,China,CHN,2012,None
Yang Zi,M,28,184,67.0,Singapore,SGP,2012,None
Yang Zi,M,28,184,67.0,Singapore,SGP,2012,None
Jeannette Grace Ngock Yango,F,19,160,53.0,Cameroon,CMR,2012,None
Naphaswan Yangpaiboon,F,24,162,66.0,Thailand,THA,2012,None
Naphaswan Yangpaiboon,F,24,162,66.0,Thailand,THA,2012,None
Nevin Yant,F,26,168,60.0,Turkey,TUR,2012,None
Lea Yanitsas,F,27,173,77.0,Australia,AUS,2016,None
Rachel Aba Yankey,F,32,164,56.0,Great Britain,GBR,2012,None
Radoslav Yankov,M,24,190,85.0,Bulgaria,BUL,2014,None
Radoslav Yankov,M,24,190,85.0,Bulgaria,BUL,2014,None
Elitsa Atanasova Yankova,F,21,151,48.0,Bulgaria,BUL,2016,Bronze
Kyoko Yano,F,28,165,60.0,Japan,JPN,2012,Silver
Olena Oleksandrivna Yanovska,F,26,171,62.0,Ukraine,UKR,2016,None
Yao Jie,M,25,188,85.0,China,CHN,2016,None
Jie Yao,F,35,179,66.0,Netherlands,NED,2012,None
Yao Jinnan,F,17,145,35.0,China,CHN,2012,None
Yao Jinnan,F,17,145,35.0,China,CHN,2012,None
Yao Jinnan,F,17,145,35.0,China,CHN,2012,None
Yao Jinnan,F,17,145,35.0,China,CHN,2012,None
Yao Jinnan,F,17,145,35.0,China,CHN,2012,None
Yao Lei,F,22,168,65.0,Singapore,SGP,2012,None
Yao Ping,F,23,160,58.0,China,CHN,2016,None
Yao Yige,F,16,184,62.0,China,CHN,2012,None
"Jin Wei ""Timothee"" Yap",M,21,178,66.0,Singapore,SGP,2016,None
Dmitry Semyonovich Yaparov,M,28,186,86.0,Russia,RUS,2014,None
Dmitry Semyonovich Yaparov,M,28,186,86.0,Russia,RUS,2014,Silver
Yaqoob Salem Eid Yaqoob,M,20,175,65.0,Bahrain,BRN,2016,None
Nolie Yarigo,F,30,168,56.0,Benin,BEN,2016,None
"Elizabeth Anne ""Lizzy"" Yarnold",F,25,172,78.0,Great Britain,GBR,2014,Gold
Svitlana Mykolavna Yaromka,F,27,162,78.0,Ukraine,UKR,2016,None
Hanna Vasylivna Yaroshchuk (-Ryzhykova),F,22,176,57.0,Ukraine,UKR,2012,None
Hanna Vasylivna Yaroshchuk (-Ryzhykova),F,22,176,57.0,Ukraine,UKR,2012,None
Denis Nikolayevich Yartsev,M,25,176,73.0,Russia,RUS,2016,None
Selim Yaar,M,26,179,86.0,Turkey,TUR,2016,Silver
Lyubov Ilyinichna Yaskevich,F,27,160,67.0,Russia,RUS,2012,None
Aya Yasuda,F,27,164,60.0,Japan,JPN,2010,None
Kenya Yasuda,M,27,182,77.0,Japan,JPN,2016,None
Torin Yater-Wallace,M,18,175,70.0,United States,USA,2014,None
Adam Yates,M,23,172,58.0,Great Britain,GBR,2016,None
Anastasiya Aleksandrovna Yatsevich,F,27,158,48.0,Belarus,BLR,2012,None
Anastasiya Aleksandrovna Yatsevich,F,31,158,48.0,Belarus,BLR,2016,None
Oksana Aleksandrovna Yatskaya,F,31,161,54.0,Kazakhstan,KAZ,2010,None
Oksana Aleksandrovna Yatskaya,F,31,161,54.0,Kazakhstan,KAZ,2010,None
Oksana Aleksandrovna Yatskaya,F,31,161,54.0,Kazakhstan,KAZ,2010,None
Oksana Aleksandrovna Yatskaya,F,31,161,54.0,Kazakhstan,KAZ,2010,None
Oksana Aleksandrovna Yatskaya,F,31,161,54.0,Kazakhstan,KAZ,2010,None
Oksana Aleksandrovna Yatskaya,F,31,161,54.0,Kazakhstan,KAZ,2010,None
Aki Yazawa,F,24,156,50.0,Japan,JPN,2016,None
Kazuki Yazawa,M,23,167,65.0,Japan,JPN,2012,None
Kazuki Yazawa,M,27,167,65.0,Japan,JPN,2016,None
Wataru Yazawa,M,25,178,62.0,Japan,JPN,2016,None
Hassan Aliazam Yazdanicharati,M,21,181,74.0,Iran,IRI,2016,Gold
Reza Mohammad Ali Yazdani,M,27,172,100.0,Iran,IRI,2012,None
Reza Mohammad Ali Yazdani,M,31,172,100.0,Iran,IRI,2016,None
Roco Ybarra Solaun,F,31,159,54.0,Spain,ESP,2016,None
Ye Shiwen,F,16,173,64.0,China,CHN,2012,None
Ye Shiwen,F,16,173,64.0,China,CHN,2012,Gold
Ye Shiwen,F,16,173,64.0,China,CHN,2012,Gold
Ye Shiwen,F,20,173,64.0,China,CHN,2016,None
Ye Shiwen,F,20,173,64.0,China,CHN,2016,None
Kunathip Yea-On,M,20,193,148.0,Thailand,THA,2016,None
"Dorothy Erzsebet ""Dori"" Yeats",F,23,160,71.0,Canada,CAN,2016,None
Katai Yeerlanbieke,M,26,169,77.0,China,CHN,2016,None
Yuliya Andreyevna Yefimova,F,20,178,64.0,Russia,RUS,2012,None
Yuliya Andreyevna Yefimova,F,20,178,64.0,Russia,RUS,2012,Bronze
Yuliya Andreyevna Yefimova,F,20,178,64.0,Russia,RUS,2012,None
Yuliya Andreyevna Yefimova,F,24,178,64.0,Russia,RUS,2016,Silver
Yuliya Andreyevna Yefimova,F,24,178,64.0,Russia,RUS,2016,Silver
Yuliya Andreyevna Yefimova,F,24,178,64.0,Russia,RUS,2016,None
Ivan Yefremov,M,26,183,108.0,Uzbekistan,UZB,2012,None
Ivan Yefremov,M,30,183,108.0,Uzbekistan,UZB,2016,None
Artur Yeghoyan,M,23,180,83.0,Armenia,ARM,2014,None
Julius Kiplagat Yego,M,23,175,94.0,Kenya,KEN,2012,None
Julius Kiplagat Yego,M,27,175,94.0,Kenya,KEN,2016,Silver
Filipp Yevgenyevich Yegorov,M,31,182,90.0,Russia-2,RUS,2010,None
Vasily Mikhaylovich Yegorov,M,22,162,49.0,Russia,RUS,2016,None
Yana Karapetovna Yegoryan,F,22,175,64.0,Russia,RUS,2016,Gold
Yana Karapetovna Yegoryan,F,22,175,64.0,Russia,RUS,2016,Gold
Leonid Aleksandrovich Yekimov,M,24,182,75.0,Russia,RUS,2012,None
Leonid Aleksandrovich Yekimov,M,24,182,75.0,Russia,RUS,2012,None
Leonid Aleksandrovich Yekimov,M,24,182,75.0,Russia,RUS,2012,None
Daniyar Maratovich Yeleusinov,M,21,178,64.0,Kazakhstan,KAZ,2012,None
Daniyar Maratovich Yeleusinov,M,25,178,64.0,Kazakhstan,KAZ,2016,Gold
Margarita Yeliseyeva,F,24,150,48.0,Kazakhstan,KAZ,2016,None
Semyon Andreyevich Yelistratov,M,19,175,70.0,Russia,RUS,2010,None
Semyon Andreyevich Yelistratov,M,19,175,70.0,Russia,RUS,2010,None
Semyon Andreyevich Yelistratov,M,19,175,70.0,Russia,RUS,2010,None
Semyon Andreyevich Yelistratov,M,23,175,70.0,Russia,RUS,2014,None
Semyon Andreyevich Yelistratov,M,23,175,70.0,Russia,RUS,2014,None
Semyon Andreyevich Yelistratov,M,23,175,70.0,Russia,RUS,2014,None
Semyon Andreyevich Yelistratov,M,23,175,70.0,Russia,RUS,2014,Gold
Yuliya Oleksandrivna Yelistratova-Sapunova,F,24,163,53.0,Ukraine,UKR,2012,None
Yuliya Oleksandrivna Yelistratova-Sapunova,F,28,163,53.0,Ukraine,UKR,2016,None
Aleksey Vyacheslavovich Yemelin,M,27,186,101.0,Russia,RUS,2014,None
Aleksandr Gennadiyevich Yemelyanov,M,32,184,97.0,Kazakhstan,KAZ,2016,None
"Foo Ee ""Gary"" Yeo",M,25,171,64.0,Singapore,SGP,2012,None
Yeo Wun-Gon,M,37,173,69.0,South Korea,KOR,2012,None
Yeoh Ken Nee,M,29,170,58.0,Malaysia,MAS,2012,None
Kayrat Yeraliyev,M,25,165,56.0,Kazakhstan,KAZ,2016,None
Arman Yeremyan,M,26,185,80.0,Armenia,ARM,2012,None
Feruza Adylzhanovna Yergeshova,F,20,172,68.0,Kazakhstan,KAZ,2012,None
Andrey Andreyevich Yerguchov,M,21,188,100.0,Kazakhstan,KAZ,2016,None
Andrey Andreyevich Yerguchov,M,21,188,100.0,Kazakhstan,KAZ,2016,None
Artyom Sergeyevich Yermakov,M,34,188,80.0,Russia,RUS,2016,None
Kalidou Coulibaly Yero,M,20,195,89.0,Senegal,SEN,2012,None
